$File,SMILES,Energy,Relative energy,cid,pseq,%C,apol,arorings,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nNO,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,RBC,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,ID
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@]([N+]C)C,6.7267981,7.2248607e-10,79,78,76.803062,15.60993,0,1,1,0,0,1,0,0,1,16,0,1,6,3,22.78072,1.423795,0,0,4,0,0,10,0,1,2,1,0,0,2.7952688,-2.564466,-0.14466316,0.34699008,2.5838788,-3.3948095,-0.061094429,0.2142,2.3399117,-2.3856292,0.036130808,0.1057,2.7570472,11.89007,2,0.40000001,0,15,1,5,2,2,0.40000001,14,0,4.9915638,4.1402993,3.1547005,3.284457,2.8080604,2.0570695,0.91068363,0.98559856,1,0,0.66281551,4,1,-0.86475611,-0.194236,0.16611819,2.1082532,-2.2474713,-0.18130924,0.054200001,1.9009705,-0.63558656,-0.099408627,-0.054299999,2.244184,1.4855267,20.312323,7.7749724,-0.50372118,-3.8303604,2.0271003,0,0.68989694,2.5071185,0.76803064,7.519948,14.0,1.718832,0.15734318,6.0,3.2,3.0,5.03652,2.57372,2.3101876,2.1604321,2,2,1,0,0.116,0.30715001,2.5609398,1,1,0,1,0,2,0,0,0,1.6432236,-0.6432237,0.21116424,0.53393257,12.796158,36.034847,11.676732,18.504883,0.0,0.0,17.238026,18.747677,0.0,0,0.0,0.0,13.566921,0.0,0.76039445,0.25134784,0.10552557,0.23960555,0.74865216,0.13407998,97.7603,32.314598,13.566921,30.804947,96.250648,17.238026,0.5,1.0,0,0,0,0,1,0,0,0,1,0,128.56525,0,0,0,128.56525,0,2,2,1,0,0,0,0.0,-1.233,18.01075,0.0,47.989407,0.0,0.0,32.897186,0,0.0,0.0,33.326015,2.3375399,23.862217,18.01075,0.0,3.9819686,0.0,0.0,0.0,86.368423,33.68,0.85240519,3.321928,1.8256052,4.7600174,128.56525,132.96309,13.566921,0,5.6825762,5.6825762,70.007462,22.058474,19.249496,88.129997,31,4,20,EXT78
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@]([N+]C)C,6.7267981,7.4672535e-10,100,79,76.803062,15.60993,0,1,1,0,0,1,0,0,1,16,0,1,6,3,22.78072,1.423795,0,0,4,0,0,10,0,1,2,1,0,0,2.7952688,-2.564466,-0.14466316,0.34699008,2.5838788,-3.3948095,-0.061094429,0.2142,2.3399117,-2.3856292,0.036130808,0.1057,2.7570472,11.89007,2,0.40000001,0,15,1,5,2,2,0.40000001,14,0,4.9915638,4.1402993,3.1547005,3.284457,2.8080604,2.0570695,0.91068363,0.98559856,1,0,0.66281551,4,1,-0.86475611,-0.194236,0.16611819,2.1082532,-2.2474713,-0.18130924,0.054200001,1.9009705,-0.63558656,-0.099408627,-0.054299999,2.244184,1.4855267,20.312323,7.7749724,-0.50372118,-3.8303604,2.0271003,0,0.68989694,2.5071185,0.76803064,7.519948,14.0,1.718832,0.15734318,6.0,3.2,3.0,5.03652,2.57372,2.3101876,2.1604321,2,2,1,0,0.116,0.30715001,2.5609398,1,1,0,1,0,2,0,0,0,1.6432236,-0.6432237,0.21116424,0.53393257,12.796158,36.034847,11.676732,18.504883,0.0,0.0,17.238026,18.747677,0.0,0,0.0,0.0,13.566921,0.0,0.76039445,0.25134784,0.10552557,0.23960555,0.74865216,0.13407998,97.7603,32.314598,13.566921,30.804947,96.250648,17.238026,0.5,1.0,0,0,0,0,1,0,0,0,1,0,128.56525,0,0,0,128.56525,0,2,2,1,0,0,0,0.0,-1.233,18.01075,0.0,47.989407,0.0,0.0,32.897186,0,0.0,0.0,33.326015,2.3375399,23.862217,18.01075,0.0,3.9819686,0.0,0.0,0.0,86.368423,33.68,0.85240519,3.321928,1.8256052,4.7600174,128.56525,132.96309,13.566921,0,5.6825762,5.6825762,70.007462,22.058474,19.249496,88.129997,31,4,20,EXT79
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@]([N+]C)C,6.7267981,8.2931617e-10,167,80,76.803062,15.60993,0,1,1,0,0,1,0,0,1,16,0,1,6,3,22.78072,1.423795,0,0,4,0,0,10,0,1,2,1,0,0,2.7952688,-2.564466,-0.14466316,0.34699008,2.5838788,-3.3948095,-0.061094429,0.2142,2.3399117,-2.3856292,0.036130808,0.1057,2.7570472,11.89007,2,0.40000001,0,15,1,5,2,2,0.40000001,14,0,4.9915638,4.1402993,3.1547005,3.284457,2.8080604,2.0570695,0.91068363,0.98559856,1,0,0.66281551,4,1,-0.86475611,-0.194236,0.16611819,2.1082532,-2.2474713,-0.18130924,0.054200001,1.9009705,-0.63558656,-0.099408627,-0.054299999,2.244184,1.4855267,20.312323,7.7749724,-0.50372118,-3.8303604,2.0271003,0,0.68989694,2.5071185,0.76803064,7.519948,14.0,1.718832,0.15734318,6.0,3.2,3.0,5.03652,2.57372,2.3101876,2.1604321,2,2,1,0,0.116,0.30715001,2.5609398,1,1,0,1,0,2,0,0,0,1.6432236,-0.6432237,0.21116424,0.53393257,12.796158,36.034847,11.676732,18.504883,0.0,0.0,17.238026,18.747677,0.0,0,0.0,0.0,13.566921,0.0,0.76039445,0.25134784,0.10552557,0.23960555,0.74865216,0.13407998,97.7603,32.314598,13.566921,30.804947,96.250648,17.238026,0.5,1.0,0,0,0,0,1,0,0,0,1,0,128.56525,0,0,0,128.56525,0,2,2,1,0,0,0,0.0,-1.233,18.01075,0.0,47.989407,0.0,0.0,32.897186,0,0.0,0.0,33.326015,2.3375399,23.862217,18.01075,0.0,3.9819686,0.0,0.0,0.0,86.368423,33.68,0.85240519,3.321928,1.8256052,4.7600174,128.56525,132.96309,13.566921,0,5.6825762,5.6825762,70.007462,22.058474,19.249496,88.129997,31,4,20,EXT80
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@]([N+]C)C,6.7267981,8.7465768e-10,158,81,76.803062,15.60993,0,1,1,0,0,1,0,0,1,16,0,1,6,3,22.78072,1.423795,0,0,4,0,0,10,0,1,2,1,0,0,2.7952688,-2.564466,-0.14466316,0.34699008,2.5838788,-3.3948095,-0.061094429,0.2142,2.3399117,-2.3856292,0.036130808,0.1057,2.7570472,11.89007,2,0.40000001,0,15,1,5,2,2,0.40000001,14,0,4.9915638,4.1402993,3.1547005,3.284457,2.8080604,2.0570695,0.91068363,0.98559856,1,0,0.66281551,4,1,-0.86475611,-0.194236,0.16611819,2.1082532,-2.2474713,-0.18130924,0.054200001,1.9009705,-0.63558656,-0.099408627,-0.054299999,2.244184,1.4855267,20.312323,7.7749724,-0.50372118,-3.8303604,2.0271003,0,0.68989694,2.5071185,0.76803064,7.519948,14.0,1.718832,0.15734318,6.0,3.2,3.0,5.03652,2.57372,2.3101876,2.1604321,2,2,1,0,0.116,0.30715001,2.5609398,1,1,0,1,0,2,0,0,0,1.6432236,-0.6432237,0.21116424,0.53393257,12.796158,36.034847,11.676732,18.504883,0.0,0.0,17.238026,18.747677,0.0,0,0.0,0.0,13.566921,0.0,0.76039445,0.25134784,0.10552557,0.23960555,0.74865216,0.13407998,97.7603,32.314598,13.566921,30.804947,96.250648,17.238026,0.5,1.0,0,0,0,0,1,0,0,0,1,0,128.56525,0,0,0,128.56525,0,2,2,1,0,0,0,0.0,-1.233,18.01075,0.0,47.989407,0.0,0.0,32.897186,0,0.0,0.0,33.326015,2.3375399,23.862217,18.01075,0.0,3.9819686,0.0,0.0,0.0,86.368423,33.68,0.85240519,3.321928,1.8256052,4.7600174,128.56525,132.96309,13.566921,0,5.6825762,5.6825762,70.007462,22.058474,19.249496,88.129997,31,4,20,EXT81
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@]([N+]C)C,6.7267981,9.0569863e-10,116,82,76.803062,15.60993,0,1,1,0,0,1,0,0,1,16,0,1,6,3,22.78072,1.423795,0,0,4,0,0,10,0,1,2,1,0,0,2.7952688,-2.564466,-0.14466316,0.34699008,2.5838788,-3.3948095,-0.061094429,0.2142,2.3399117,-2.3856292,0.036130808,0.1057,2.7570472,11.89007,2,0.40000001,0,15,1,5,2,2,0.40000001,14,0,4.9915638,4.1402993,3.1547005,3.284457,2.8080604,2.0570695,0.91068363,0.98559856,1,0,0.66281551,4,1,-0.86475611,-0.194236,0.16611819,2.1082532,-2.2474713,-0.18130924,0.054200001,1.9009705,-0.63558656,-0.099408627,-0.054299999,2.244184,1.4855267,20.312323,7.7749724,-0.50372118,-3.8303604,2.0271003,0,0.68989694,2.5071185,0.76803064,7.519948,14.0,1.718832,0.15734318,6.0,3.2,3.0,5.03652,2.57372,2.3101876,2.1604321,2,2,1,0,0.116,0.30715001,2.5609398,1,1,0,1,0,2,0,0,0,1.6432236,-0.6432237,0.21116424,0.53393257,12.796158,36.034847,11.676732,18.504883,0.0,0.0,17.238026,18.747677,0.0,0,0.0,0.0,13.566921,0.0,0.76039445,0.25134784,0.10552557,0.23960555,0.74865216,0.13407998,97.7603,32.314598,13.566921,30.804947,96.250648,17.238026,0.5,1.0,0,0,0,0,1,0,0,0,1,0,128.56525,0,0,0,128.56525,0,2,2,1,0,0,0,0.0,-1.233,18.01075,0.0,47.989407,0.0,0.0,32.897186,0,0.0,0.0,33.326015,2.3375399,23.862217,18.01075,0.0,3.9819686,0.0,0.0,0.0,86.368423,33.68,0.85240519,3.321928,1.8256052,4.7600174,128.56525,132.96309,13.566921,0,5.6825762,5.6825762,70.007462,22.058474,19.249496,88.129997,31,4,20,EXT82
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@]([N+]C)C,6.7267981,9.13702e-10,4,83,76.803062,15.60993,0,1,1,0,0,1,0,0,1,16,0,1,6,3,22.78072,1.423795,0,0,4,0,0,10,0,1,2,1,0,0,2.7952688,-2.564466,-0.14466316,0.34699008,2.5838788,-3.3948095,-0.061094429,0.2142,2.3399117,-2.3856292,0.036130808,0.1057,2.7570472,11.89007,2,0.40000001,0,15,1,5,2,2,0.40000001,14,0,4.9915638,4.1402993,3.1547005,3.284457,2.8080604,2.0570695,0.91068363,0.98559856,1,0,0.66281551,4,1,-0.86475611,-0.194236,0.16611819,2.1082532,-2.2474713,-0.18130924,0.054200001,1.9009705,-0.63558656,-0.099408627,-0.054299999,2.244184,1.4855267,20.312323,7.7749724,-0.50372118,-3.8303604,2.0271003,0,0.68989694,2.5071185,0.76803064,7.519948,14.0,1.718832,0.15734318,6.0,3.2,3.0,5.03652,2.57372,2.3101876,2.1604321,2,2,1,0,0.116,0.30715001,2.5609398,1,1,0,1,0,2,0,0,0,1.6432236,-0.6432237,0.21116424,0.53393257,12.796158,36.034847,11.676732,18.504883,0.0,0.0,17.238026,18.747677,0.0,0,0.0,0.0,13.566921,0.0,0.76039445,0.25134784,0.10552557,0.23960555,0.74865216,0.13407998,97.7603,32.314598,13.566921,30.804947,96.250648,17.238026,0.5,1.0,0,0,0,0,1,0,0,0,1,0,128.56525,0,0,0,128.56525,0,2,2,1,0,0,0,0.0,-1.233,18.01075,0.0,47.989407,0.0,0.0,32.897186,0,0.0,0.0,33.326015,2.3375399,23.862217,18.01075,0.0,3.9819686,0.0,0.0,0.0,86.368423,33.68,0.85240519,3.321928,1.8256052,4.7600174,128.56525,132.96309,13.566921,0,5.6825762,5.6825762,70.007462,22.058474,19.249496,88.129997,31,4,20,EXT83
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@]([N+]C)C,6.7267981,9.9400577e-10,71,84,76.803062,15.60993,0,1,1,0,0,1,0,0,1,16,0,1,6,3,22.78072,1.423795,0,0,4,0,0,10,0,1,2,1,0,0,2.7952688,-2.564466,-0.14466316,0.34699008,2.5838788,-3.3948095,-0.061094429,0.2142,2.3399117,-2.3856292,0.036130808,0.1057,2.7570472,11.89007,2,0.40000001,0,15,1,5,2,2,0.40000001,14,0,4.9915638,4.1402993,3.1547005,3.284457,2.8080604,2.0570695,0.91068363,0.98559856,1,0,0.66281551,4,1,-0.86475611,-0.194236,0.16611819,2.1082532,-2.2474713,-0.18130924,0.054200001,1.9009705,-0.63558656,-0.099408627,-0.054299999,2.244184,1.4855267,20.312323,7.7749724,-0.50372118,-3.8303604,2.0271003,0,0.68989694,2.5071185,0.76803064,7.519948,14.0,1.718832,0.15734318,6.0,3.2,3.0,5.03652,2.57372,2.3101876,2.1604321,2,2,1,0,0.116,0.30715001,2.5609398,1,1,0,1,0,2,0,0,0,1.6432236,-0.6432237,0.21116424,0.53393257,12.796158,36.034847,11.676732,18.504883,0.0,0.0,17.238026,18.747677,0.0,0,0.0,0.0,13.566921,0.0,0.76039445,0.25134784,0.10552557,0.23960555,0.74865216,0.13407998,97.7603,32.314598,13.566921,30.804947,96.250648,17.238026,0.5,1.0,0,0,0,0,1,0,0,0,1,0,128.56525,0,0,0,128.56525,0,2,2,1,0,0,0,0.0,-1.233,18.01075,0.0,47.989407,0.0,0.0,32.897186,0,0.0,0.0,33.326015,2.3375399,23.862217,18.01075,0.0,3.9819686,0.0,0.0,0.0,86.368423,33.68,0.85240519,3.321928,1.8256052,4.7600174,128.56525,132.96309,13.566921,0,5.6825762,5.6825762,70.007462,22.058474,19.249496,88.129997,31,4,20,EXT84
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@]([N+]C)C,6.7267981,1.2603216e-09,0,85,76.803062,15.60993,0,1,1,0,0,1,0,0,1,16,0,1,6,3,22.78072,1.423795,0,0,4,0,0,10,0,1,2,1,0,0,2.7952688,-2.564466,-0.14466316,0.34699008,2.5838788,-3.3948095,-0.061094429,0.2142,2.3399117,-2.3856292,0.036130808,0.1057,2.7570472,11.89007,2,0.40000001,0,15,1,5,2,2,0.40000001,14,0,4.9915638,4.1402993,3.1547005,3.284457,2.8080604,2.0570695,0.91068363,0.98559856,1,0,0.66281551,4,1,-0.86475611,-0.194236,0.16611819,2.1082532,-2.2474713,-0.18130924,0.054200001,1.9009705,-0.63558656,-0.099408627,-0.054299999,2.244184,1.4855267,20.312323,7.7749724,-0.50372118,-3.8303604,2.0271003,0,0.68989694,2.5071185,0.76803064,7.519948,14.0,1.718832,0.15734318,6.0,3.2,3.0,5.03652,2.57372,2.3101876,2.1604321,2,2,1,0,0.116,0.30715001,2.5609398,1,1,0,1,0,2,0,0,0,1.6432236,-0.6432237,0.21116424,0.53393257,12.796158,36.034847,11.676732,18.504883,0.0,0.0,17.238026,18.747677,0.0,0,0.0,0.0,13.566921,0.0,0.76039445,0.25134784,0.10552557,0.23960555,0.74865216,0.13407998,97.7603,32.314598,13.566921,30.804947,96.250648,17.238026,0.5,1.0,0,0,0,0,1,0,0,0,1,0,128.56525,0,0,0,128.56525,0,2,2,1,0,0,0,0.0,-1.233,18.01075,0.0,47.989407,0.0,0.0,32.897186,0,0.0,0.0,33.326015,2.3375399,23.862217,18.01075,0.0,3.9819686,0.0,0.0,0.0,86.368423,33.68,0.85240519,3.321928,1.8256052,4.7600174,128.56525,132.96309,13.566921,0,5.6825762,5.6825762,70.007462,22.058474,19.249496,88.129997,31,4,20,EXT85
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@]([N+]C)C,6.7267981,1.2836194e-09,70,86,76.803062,15.60993,0,1,1,0,0,1,0,0,1,16,0,1,6,3,22.78072,1.423795,0,0,4,0,0,10,0,1,2,1,0,0,2.7952688,-2.564466,-0.14466316,0.34699008,2.5838788,-3.3948095,-0.061094429,0.2142,2.3399117,-2.3856292,0.036130808,0.1057,2.7570472,11.89007,2,0.40000001,0,15,1,5,2,2,0.40000001,14,0,4.9915638,4.1402993,3.1547005,3.284457,2.8080604,2.0570695,0.91068363,0.98559856,1,0,0.66281551,4,1,-0.86475611,-0.194236,0.16611819,2.1082532,-2.2474713,-0.18130924,0.054200001,1.9009705,-0.63558656,-0.099408627,-0.054299999,2.244184,1.4855267,20.312323,7.7749724,-0.50372118,-3.8303604,2.0271003,0,0.68989694,2.5071185,0.76803064,7.519948,14.0,1.718832,0.15734318,6.0,3.2,3.0,5.03652,2.57372,2.3101876,2.1604321,2,2,1,0,0.116,0.30715001,2.5609398,1,1,0,1,0,2,0,0,0,1.6432236,-0.6432237,0.21116424,0.53393257,12.796158,36.034847,11.676732,18.504883,0.0,0.0,17.238026,18.747677,0.0,0,0.0,0.0,13.566921,0.0,0.76039445,0.25134784,0.10552557,0.23960555,0.74865216,0.13407998,97.7603,32.314598,13.566921,30.804947,96.250648,17.238026,0.5,1.0,0,0,0,0,1,0,0,0,1,0,128.56525,0,0,0,128.56525,0,2,2,1,0,0,0,0.0,-1.233,18.01075,0.0,47.989407,0.0,0.0,32.897186,0,0.0,0.0,33.326015,2.3375399,23.862217,18.01075,0.0,3.9819686,0.0,0.0,0.0,86.368423,33.68,0.85240519,3.321928,1.8256052,4.7600174,128.56525,132.96309,13.566921,0,5.6825762,5.6825762,70.007462,22.058474,19.249496,88.129997,31,4,20,EXT86
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@]([N+]C)C,6.7267981,1.9259794e-09,80,87,76.803062,15.60993,0,1,1,0,0,1,0,0,1,16,0,1,6,3,22.78072,1.423795,0,0,4,0,0,10,0,1,2,1,0,0,2.7952688,-2.564466,-0.14466316,0.34699008,2.5838788,-3.3948095,-0.061094429,0.2142,2.3399117,-2.3856292,0.036130808,0.1057,2.7570472,11.89007,2,0.40000001,0,15,1,5,2,2,0.40000001,14,0,4.9915638,4.1402993,3.1547005,3.284457,2.8080604,2.0570695,0.91068363,0.98559856,1,0,0.66281551,4,1,-0.86475611,-0.194236,0.16611819,2.1082532,-2.2474713,-0.18130924,0.054200001,1.9009705,-0.63558656,-0.099408627,-0.054299999,2.244184,1.4855267,20.312323,7.7749724,-0.50372118,-3.8303604,2.0271003,0,0.68989694,2.5071185,0.76803064,7.519948,14.0,1.718832,0.15734318,6.0,3.2,3.0,5.03652,2.57372,2.3101876,2.1604321,2,2,1,0,0.116,0.30715001,2.5609398,1,1,0,1,0,2,0,0,0,1.6432236,-0.6432237,0.21116424,0.53393257,12.796158,36.034847,11.676732,18.504883,0.0,0.0,17.238026,18.747677,0.0,0,0.0,0.0,13.566921,0.0,0.76039445,0.25134784,0.10552557,0.23960555,0.74865216,0.13407998,97.7603,32.314598,13.566921,30.804947,96.250648,17.238026,0.5,1.0,0,0,0,0,1,0,0,0,1,0,128.56525,0,0,0,128.56525,0,2,2,1,0,0,0,0.0,-1.233,18.01075,0.0,47.989407,0.0,0.0,32.897186,0,0.0,0.0,33.326015,2.3375399,23.862217,18.01075,0.0,3.9819686,0.0,0.0,0.0,86.368423,33.68,0.85240519,3.321928,1.8256052,4.7600174,128.56525,132.96309,13.566921,0,5.6825762,5.6825762,70.007462,22.058474,19.249496,88.129997,31,4,20,EXT87
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@]([N+]C)C,6.7267981,2.2792221e-09,109,88,76.803062,15.60993,0,1,1,0,0,1,0,0,1,16,0,1,6,3,22.78072,1.423795,0,0,4,0,0,10,0,1,2,1,0,0,2.7952688,-2.564466,-0.14466316,0.34699008,2.5838788,-3.3948095,-0.061094429,0.2142,2.3399117,-2.3856292,0.036130808,0.1057,2.7570472,11.89007,2,0.40000001,0,15,1,5,2,2,0.40000001,14,0,4.9915638,4.1402993,3.1547005,3.284457,2.8080604,2.0570695,0.91068363,0.98559856,1,0,0.66281551,4,1,-0.86475611,-0.194236,0.16611819,2.1082532,-2.2474713,-0.18130924,0.054200001,1.9009705,-0.63558656,-0.099408627,-0.054299999,2.244184,1.4855267,20.312323,7.7749724,-0.50372118,-3.8303604,2.0271003,0,0.68989694,2.5071185,0.76803064,7.519948,14.0,1.718832,0.15734318,6.0,3.2,3.0,5.03652,2.57372,2.3101876,2.1604321,2,2,1,0,0.116,0.30715001,2.5609398,1,1,0,1,0,2,0,0,0,1.6432236,-0.6432237,0.21116424,0.53393257,12.796158,36.034847,11.676732,18.504883,0.0,0.0,17.238026,18.747677,0.0,0,0.0,0.0,13.566921,0.0,0.76039445,0.25134784,0.10552557,0.23960555,0.74865216,0.13407998,97.7603,32.314598,13.566921,30.804947,96.250648,17.238026,0.5,1.0,0,0,0,0,1,0,0,0,1,0,128.56525,0,0,0,128.56525,0,2,2,1,0,0,0,0.0,-1.233,18.01075,0.0,47.989407,0.0,0.0,32.897186,0,0.0,0.0,33.326015,2.3375399,23.862217,18.01075,0.0,3.9819686,0.0,0.0,0.0,86.368423,33.68,0.85240519,3.321928,1.8256052,4.7600174,128.56525,132.96309,13.566921,0,5.6825762,5.6825762,70.007462,22.058474,19.249496,88.129997,31,4,20,EXT88
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@]([N+]C)C,6.7267981,2.8582638e-09,96,89,76.803062,15.60993,0,1,1,0,0,1,0,0,1,16,0,1,6,3,22.78072,1.423795,0,0,4,0,0,10,0,1,2,1,0,0,2.7952688,-2.564466,-0.14466316,0.34699008,2.5838788,-3.3948095,-0.061094429,0.2142,2.3399117,-2.3856292,0.036130808,0.1057,2.7570472,11.89007,2,0.40000001,0,15,1,5,2,2,0.40000001,14,0,4.9915638,4.1402993,3.1547005,3.284457,2.8080604,2.0570695,0.91068363,0.98559856,1,0,0.66281551,4,1,-0.86475611,-0.194236,0.16611819,2.1082532,-2.2474713,-0.18130924,0.054200001,1.9009705,-0.63558656,-0.099408627,-0.054299999,2.244184,1.4855267,20.312323,7.7749724,-0.50372118,-3.8303604,2.0271003,0,0.68989694,2.5071185,0.76803064,7.519948,14.0,1.718832,0.15734318,6.0,3.2,3.0,5.03652,2.57372,2.3101876,2.1604321,2,2,1,0,0.116,0.30715001,2.5609398,1,1,0,1,0,2,0,0,0,1.6432236,-0.6432237,0.21116424,0.53393257,12.796158,36.034847,11.676732,18.504883,0.0,0.0,17.238026,18.747677,0.0,0,0.0,0.0,13.566921,0.0,0.76039445,0.25134784,0.10552557,0.23960555,0.74865216,0.13407998,97.7603,32.314598,13.566921,30.804947,96.250648,17.238026,0.5,1.0,0,0,0,0,1,0,0,0,1,0,128.56525,0,0,0,128.56525,0,2,2,1,0,0,0,0.0,-1.233,18.01075,0.0,47.989407,0.0,0.0,32.897186,0,0.0,0.0,33.326015,2.3375399,23.862217,18.01075,0.0,3.9819686,0.0,0.0,0.0,86.368423,33.68,0.85240519,3.321928,1.8256052,4.7600174,128.56525,132.96309,13.566921,0,5.6825762,5.6825762,70.007462,22.058474,19.249496,88.129997,31,4,20,EXT89
