ID,SMILES
pept1,CN[C@@H](C)C=O.CN[C@H](C=O)C(C)C.CN[C@H](C=O)C(C)C.CN[C@H](C=O)CC(C)C.CN[C@H](C=O)CCCNC(=N)N.CN[C@H](C=O)CCSC.CN[C@H](C=O)CCSC.CN[C@H](C=O)CCSC.CN[C@H](C=O)CO.CN[C@H](C=O)CO.CN[C@H](C=O)Cc1ccc(O)cc1.CN[C@H](C=O)Cc1ccccc1
pept1,O=C[C@H](C(C)C)NC.c1cc(O)ccc1C[C@H](NC)C=O.CN[C@H](C=O)CCCNC(=N)N.c1ccc(C[C@@H](C=O)NC)cc1.OC[C@H](NC)C=O.C(=O)[C@H](C(C)C)NC.CN[C@@H](CCSC)C=O.CC(C)C[C@@H](C=O)NC.O=C[C@H](CCSC)NC.C[C@H](NC)C=O.CN[C@H](C=O)CCSC.O=C[C@@H](NC)CO
pept1,S(C)CC[C@H](NC)C=O.[C@H](NC)(CCCNC(N)=N)C=O.C(=O)[C@@H](NC)C(C)C.O=C[C@H](Cc1ccccc1)NC.C([C@H](NC)C=O)O.O=C[C@@H](NC)CC(C)C.c1cc(O)ccc1C[C@@H](C=O)NC.CN[C@H](C=O)C.[C@@H](C(C)C)(NC)C=O.C(=O)[C@H](CCSC)NC.CN[C@@H](CCSC)C=O.C(=O)[C@@H](NC)CO
pept1,C(=O)[C@@H](NC)C(C)C.O=C[C@H](CO)NC.C([C@H](Cc1ccccc1)NC)=O.c1(O)ccc(C[C@H](NC)C=O)cc1.[C@@H](CCSC)(NC)C=O.N([C@H](C=O)CC(C)C)C.C(CC[C@H](NC)C=O)NC(N)=N.CC(C)[C@H](NC)C=O.[C@H](NC)(C)C=O.C(C[C@@H](C=O)NC)SC.[C@H](C=O)(NC)CO.S(C)CC[C@@H](C=O)NC
pept1,C(=O)[C@H](CO)NC.CC(C[C@@H](C=O)NC)C.c1ccccc1C[C@@H](C=O)NC.CSCC[C@@H](C=O)NC.CC(C)[C@@H](C=O)NC.N([C@@H](C)C=O)C.C([C@@H](NC)CCSC)=O.S(CC[C@H](NC)C=O)C.C([C@@H](C=O)NC)(C)C.C([C@H](NC)C=O)O.O=C[C@@H](NC)Cc1ccc(O)cc1.CN[C@H](C=O)CCCNC(=N)N
pept1,C(O)[C@@H](C=O)NC.N(C)[C@H](C=O)CCSC.[C@H](CCSC)(C=O)NC.N(C)[C@@H](C)C=O.CC([C@@H](C=O)NC)C.N(C)[C@H](C=O)CC(C)C.C(c1ccc(O)cc1)[C@H](NC)C=O.N(C)[C@@H](C(C)C)C=O.C(CC[C@H](NC)C=O)NC(=N)N.c1cccc(C[C@@H](C=O)NC)c1.O=C[C@@H](NC)CCSC.CN[C@H](C=O)CO
pept1,O=C[C@H](CCSC)NC.c1cc(O)ccc1C[C@H](NC)C=O.[C@H](C=O)(NC)CC(C)C.[C@H](NC)(CO)C=O.c1ccccc1C[C@@H](C=O)NC.C(C[C@@H](C=O)NC)SC.CN[C@@H](CCSC)C=O.CN[C@@H](CO)C=O.N([C@H](C=O)C(C)C)C.C([C@H](C)NC)=O.C(NC(=N)N)CC[C@@H](C=O)NC.CC([C@H](NC)C=O)C
pept1,CSCC[C@@H](C=O)NC.c1cc(O)ccc1C[C@H](NC)C=O.N(C)[C@@H](C(C)C)C=O.C(=O)[C@H](CCCNC(=N)N)NC.[C@@H](NC)(C=O)CC(C)C.[C@H](C=O)(NC)CO.C(=O)[C@H](CO)NC.c1ccc(C[C@@H](C=O)NC)cc1.N([C@H](C=O)C)C.N(C)[C@@H](C(C)C)C=O.C([C@@H](C=O)NC)CSC.C([C@H](NC)C=O)CSC
pept1,CN[C@@H](CCSC)C=O.O=C[C@H](CCSC)NC.C(=O)[C@H](CC(C)C)NC.[C@@H](C=O)(C(C)C)NC.c1c(O)ccc(C[C@H](NC)C=O)c1.c1cccc(C[C@@H](C=O)NC)c1.O=C[C@H](CCSC)NC.C(=N)(N)NCCC[C@@H](C=O)NC.OC[C@H](NC)C=O.O=C[C@H](C(C)C)NC.[C@@H](C)(NC)C=O.OC[C@H](NC)C=O
pept1,CN[C@@H](CCCNC(=N)N)C=O.CN[C@@H](C(C)C)C=O.[C@@H](NC)(C=O)CCSC.C([C@H](CCSC)NC)=O.OC[C@@H](C=O)NC.c1c(C[C@H](NC)C=O)ccc(O)c1.OC[C@H](NC)C=O.[C@H](NC)(CC(C)C)C=O.S(C)CC[C@H](NC)C=O.CN[C@H](C=O)Cc1ccccc1.C([C@H](C)NC)=O.CC([C@H](NC)C=O)C
