ID,SMILES
pept1,CN[C@@H](C)C=O.CN[C@H](C=O)C(C)C.CN[C@H](C=O)C(C)C.CN[C@H](C=O)CC(C)C.CN[C@H](C=O)CCCNC(=N)N.CN[C@H](C=O)CCSC.CN[C@H](C=O)CCSC.CN[C@H](C=O)CCSC.CN[C@H](C=O)CO.CN[C@H](C=O)CO.CN[C@H](C=O)Cc1ccc(O)cc1.CN[C@H](C=O)Cc1ccccc1
pept1,[C@@H](C=O)(CCCNC(=N)N)NC.CN[C@H](C=O)Cc1ccc(O)cc1.O=C[C@H](Cc1ccccc1)NC.[C@@H](C=O)(CCSC)NC.CSCC[C@@H](C=O)NC.C(=O)[C@H](C(C)C)NC.C(=O)[C@H](C(C)C)NC.CN[C@H](C=O)CC(C)C.O=C[C@@H](NC)CO.O=C[C@H](CO)NC.CN[C@@H](C)C=O.CSCC[C@@H](C=O)NC
pept1,C[C@H](NC)C=O.C(=O)[C@@H](NC)CO.N([C@H](C=O)CCSC)C.C(C)([C@@H](C=O)NC)C.O=C[C@@H](NC)CO.CN[C@H](C=O)Cc1ccc(O)cc1.C(CSC)[C@@H](C=O)NC.C(SC)C[C@@H](C=O)NC.C(=O)[C@H](CCCNC(=N)N)NC.C(C)(C[C@H](NC)C=O)C.c1ccccc1C[C@H](NC)C=O.[C@H](C(C)C)(C=O)NC
pept1,C(CSC)[C@H](NC)C=O.C(=O)[C@H](CCCNC(N)=N)NC.C(=O)[C@@H](NC)C.CN[C@@H](CO)C=O.[C@H](C=O)(NC)C(C)C.C(CSC)[C@@H](C=O)NC.c1ccc(C[C@@H](C=O)NC)cc1.c1cc(C[C@@H](C=O)NC)ccc1O.C([C@H](NC)C=O)(C)C.O=C[C@H](CC(C)C)NC.N([C@H](C=O)CCSC)C.N([C@@H](CO)C=O)C
pept1,C([C@@H](NC)CCSC)=O.c1ccccc1C[C@H](NC)C=O.[C@@H](CCCNC(=N)N)(NC)C=O.C(CSC)[C@H](NC)C=O.C(=O)[C@H](CO)NC.CN[C@H](C=O)C(C)C.CN[C@@H](C)C=O.O=C[C@@H](NC)Cc1ccc(O)cc1.O=C[C@@H](NC)CC(C)C.O=C[C@@H](NC)CO.CSCC[C@H](NC)C=O.[C@H](C=O)(NC)C(C)C
pept1,OC[C@@H](C=O)NC.O=C[C@@H](NC)Cc1ccc(O)cc1.C([C@H](CCSC)NC)=O.[C@@H](NC)(C=O)CCSC.C([C@@H](C=O)NC)C(C)C.C(C)(C)[C@H](NC)C=O.C(=N)(N)NCCC[C@@H](C=O)NC.[C@@H](NC)(C=O)CO.c1ccccc1C[C@H](NC)C=O.C([C@@H](NC)C)=O.C(C[C@H](NC)C=O)SC.CC(C)[C@@H](C=O)NC
pept1,N=C(N)NCCC[C@@H](C=O)NC.O=C[C@H](CCSC)NC.C([C@@H](C=O)NC)(C)C.c1cc(C[C@H](NC)C=O)ccc1O.CC([C@@H](C=O)NC)C.C(=O)[C@@H](NC)CO.S(CC[C@H](NC)C=O)C.C(C[C@@H](C=O)NC)SC.N(C)[C@H](C=O)CO.CN[C@H](C=O)CC(C)C.c1ccc(C[C@@H](C=O)NC)cc1.N([C@@H](C)C=O)C
pept1,N([C@@H](CO)C=O)C.N([C@H](C=O)Cc1ccc(O)cc1)C.C(=O)[C@H](C(C)C)NC.C[C@H](NC)C=O.N([C@H](C=O)CCCNC(=N)N)C.O=C[C@@H](NC)CCSC.c1ccc(C[C@H](NC)C=O)cc1.CC(C[C@H](NC)C=O)C.C(O)[C@H](NC)C=O.O=C[C@@H](NC)C(C)C.CN[C@@H](CCSC)C=O.[C@@H](CCSC)(NC)C=O
pept1,C(C)([C@@H](C=O)NC)C.[C@H](CCSC)(C=O)NC.c1cc(C[C@@H](C=O)NC)ccc1O.CC(C)C[C@@H](C=O)NC.c1(C[C@@H](C=O)NC)ccccc1.OC[C@H](NC)C=O.C(C)([C@@H](C=O)NC)C.S(CC[C@@H](C=O)NC)C.CSCC[C@H](NC)C=O.C(CNC(N)=N)C[C@@H](C=O)NC.C(=O)[C@H](CO)NC.C(=O)[C@@H](NC)C
pept1,C(=O)[C@H](CCSC)NC.C([C@@H](NC)Cc1ccccc1)=O.c1cc(O)ccc1C[C@@H](C=O)NC.[C@@H](NC)(C=O)C(C)C.C(C)(C)C[C@H](NC)C=O.C(=O)[C@H](CO)NC.[C@@H](NC)(C=O)C(C)C.CN[C@@H](CCCNC(=N)N)C=O.CSCC[C@H](NC)C=O.[C@@H](C=O)(C)NC.CSCC[C@H](NC)C=O.N([C@@H](CO)C=O)C
pept1,C([C@H](NC)C=O)O.C([C@@H](NC)C)=O.N([C@@H](Cc1ccc(O)cc1)C=O)C.C(C[C@@H](C=O)NC)SC.C([C@@H](C=O)NC)CSC.c1ccc(C[C@H](NC)C=O)cc1.C([C@@H](C=O)NC)O.C(C[C@@H](C=O)NC)(C)C.N=C(N)NCCC[C@@H](C=O)NC.CC(C)[C@H](NC)C=O.N([C@H](C=O)CCSC)C.CN[C@@H](C(C)C)C=O
pept1,CN[C@@H](C)C=O.N(C)[C@H](C=O)CO.CN[C@@H](C(C)C)C=O.[C@H](NC)(C(C)C)C=O.Oc1ccc(C[C@H](NC)C=O)cc1.C(=O)[C@H](CCCNC(=N)N)NC.CSCC[C@H](NC)C=O.[C@H](C=O)(NC)CCSC.[C@@H](Cc1ccccc1)(NC)C=O.CN[C@@H](CC(C)C)C=O.C(SC)C[C@H](NC)C=O.C(O)[C@H](NC)C=O
pept1,O=C[C@H](C)NC.c1ccc(C[C@@H](C=O)NC)cc1.N([C@H](C=O)C(C)C)C.C(N)(NCCC[C@H](NC)C=O)=N.CN[C@H](C=O)CCSC.CSCC[C@@H](C=O)NC.O=C[C@H](CO)NC.C([C@H](NC)C=O)c1ccc(O)cc1.C(CSC)[C@@H](C=O)NC.O=C[C@@H](NC)CC(C)C.CC([C@H](NC)C=O)C.C(O)[C@@H](C=O)NC
pept1,c1(O)ccc(C[C@H](NC)C=O)cc1.c1cc(C[C@H](NC)C=O)ccc1.[C@H](C=O)(NC)C(C)C.C(CNC(=N)N)C[C@@H](C=O)NC.S(CC[C@H](NC)C=O)C.C(CSC)[C@@H](C=O)NC.CC(C)C[C@@H](C=O)NC.O=C[C@H](C(C)C)NC.CN[C@H](C=O)C.C(O)[C@@H](C=O)NC.C([C@H](CCSC)NC)=O.OC[C@@H](C=O)NC
pept1,C(=O)[C@@H](NC)CCCNC(N)=N.C([C@@H](C=O)NC)CSC.O=C[C@H](Cc1ccccc1)NC.OC[C@H](NC)C=O.O=C[C@H](Cc1ccc(O)cc1)NC.CN[C@@H](CC(C)C)C=O.C([C@H](CO)NC)=O.C(C[C@@H](C=O)NC)SC.S(C)CC[C@@H](C=O)NC.N([C@@H](C)C=O)C.O=C[C@@H](NC)C(C)C.N([C@@H](C(C)C)C=O)C
pept1,CSCC[C@@H](C=O)NC.C(C(C)C)[C@H](NC)C=O.CC(C)[C@@H](C=O)NC.c1(C[C@@H](C=O)NC)ccccc1.C(C)([C@@H](C=O)NC)C.C(C[C@@H](C=O)NC)SC.CN[C@H](C=O)CCCNC(=N)N.OC[C@H](NC)C=O.CN[C@H](C=O)C.N(C)[C@H](C=O)CO.CN[C@@H](Cc1ccc(O)cc1)C=O.CSCC[C@H](NC)C=O
pept1,[C@@H](CO)(NC)C=O.CN[C@H](C=O)CO.CC(C[C@@H](C=O)NC)C.c1cc(O)ccc1C[C@@H](C=O)NC.S(C)CC[C@@H](C=O)NC.N(C)[C@@H](Cc1ccccc1)C=O.O=C[C@H](C(C)C)NC.C(C[C@@H](C=O)NC)SC.C(=O)[C@H](C)NC.N(C)[C@H](C=O)CCSC.CN[C@@H](C(C)C)C=O.C(NC(N)=N)CC[C@H](NC)C=O
pept1,[C@H](C(C)C)(C=O)NC.[C@H](C=O)(NC)Cc1ccccc1.C([C@H](Cc1ccc(O)cc1)NC)=O.N(C)[C@@H](C)C=O.C(NC(N)=N)CC[C@@H](C=O)NC.C(C(C)C)[C@@H](C=O)NC.CN[C@@H](CO)C=O.CN[C@@H](CO)C=O.[C@@H](NC)(C=O)C(C)C.CN[C@@H](CCSC)C=O.N(C)[C@@H](CCSC)C=O.O=C[C@H](CCSC)NC
pept1,S(CC[C@@H](C=O)NC)C.N(C)[C@@H](CCSC)C=O.CN[C@@H](CCCNC(=N)N)C=O.C([C@H](NC)C=O)(C)C.[C@@H](C=O)(C)NC.CC(C[C@H](NC)C=O)C.[C@@H](NC)(C=O)CO.N([C@H](C=O)Cc1ccc(O)cc1)C.O=C[C@@H](NC)Cc1ccccc1.CN[C@@H](CCSC)C=O.OC[C@H](NC)C=O.O=C[C@@H](NC)C(C)C
pept1,[C@@H](NC)(C=O)CC(C)C.O=C[C@H](CCSC)NC.Oc1ccc(C[C@H](NC)C=O)cc1.C([C@H](C)NC)=O.C([C@@H](NC)CCSC)=O.[C@H](NC)(CCCNC(=N)N)C=O.[C@H](NC)(CCSC)C=O.C(C)([C@H](NC)C=O)C.[C@H](C(C)C)(C=O)NC.C(c1ccccc1)[C@@H](C=O)NC.O=C[C@@H](NC)CO.OC[C@@H](C=O)NC
pept1,N([C@@H](Cc1ccccc1)C=O)C.C(C[C@@H](C=O)NC)SC.N([C@@H](C(C)C)C=O)C.c1c(O)ccc(C[C@@H](C=O)NC)c1.OC[C@@H](C=O)NC.O=C[C@@H](NC)CC(C)C.N([C@@H](C)C=O)C.CSCC[C@@H](C=O)NC.N(C(=N)N)CCC[C@H](NC)C=O.O=C[C@H](CCSC)NC.OC[C@@H](C=O)NC.C([C@H](C(C)C)NC)=O
