ID,SMILES
pept1,CN[C@@H](C)C=O.CN[C@H](C=O)C(C)C.CN[C@H](C=O)C(C)C.CN[C@H](C=O)CC(C)C.CN[C@H](C=O)CCCNC(=N)N.CN[C@H](C=O)CCSC.CN[C@H](C=O)CCSC.CN[C@H](C=O)CCSC.CN[C@H](C=O)CO.CN[C@H](C=O)CO.CN[C@H](C=O)Cc1ccc(O)cc1.CN[C@H](C=O)Cc1ccccc1
pept1,Oc1ccc(C[C@@H](C=O)NC)cc1.CN[C@H](C=O)C(C)C.NC(NCCC[C@H](NC)C=O)=N.C(=O)[C@H](C(C)C)NC.O=C[C@@H](NC)Cc1ccccc1.C([C@@H](C=O)NC)CSC.[C@@H](NC)(C=O)CCSC.O=C[C@@H](NC)CCSC.CN[C@@H](CO)C=O.C(=O)[C@@H](NC)CC(C)C.N([C@@H](CO)C=O)C.O=C[C@@H](NC)C
pept1,CC(C)[C@H](NC)C=O.[C@H](C=O)(NC)CCSC.CN[C@@H](CC(C)C)C=O.C(SC)C[C@@H](C=O)NC.N(C)[C@H](C=O)C.C([C@@H](C=O)NC)CSC.c1c(C[C@@H](C=O)NC)cccc1.N=C(NCCC[C@@H](C=O)NC)N.N(C)[C@@H](CO)C=O.OC[C@@H](C=O)NC.c1c(C[C@H](NC)C=O)ccc(O)c1.O=C[C@@H](NC)C(C)C
pept1,c1cc(C[C@@H](C=O)NC)ccc1O.N(C)[C@@H](C(C)C)C=O.C(CC[C@@H](C=O)NC)NC(=N)N.[C@H](C=O)(NC)C(C)C.[C@H](Cc1ccccc1)(C=O)NC.C(C[C@H](NC)C=O)(C)C.C([C@H](NC)C=O)CSC.C(SC)C[C@@H](C=O)NC.N([C@@H](CCSC)C=O)C.[C@H](CO)(C=O)NC.CN[C@H](C=O)C.N([C@H](C=O)CO)C
pept1,CN[C@H](C=O)CCSC.CC(C)C[C@H](NC)C=O.CN[C@H](C=O)CO.C[C@@H](C=O)NC.c1cccc(C[C@@H](C=O)NC)c1.N([C@H](C=O)CO)C.C([C@@H](C=O)NC)CSC.O=C[C@H](CCCNC(=N)N)NC.c1(O)ccc(C[C@H](NC)C=O)cc1.[C@H](C=O)(NC)C(C)C.CN[C@H](C=O)CCSC.CN[C@@H](C(C)C)C=O
pept1,CN[C@@H](CC(C)C)C=O.C([C@H](C(C)C)NC)=O.CN[C@@H](CCSC)C=O.N(C(=N)N)CCC[C@H](NC)C=O.C(SC)C[C@@H](C=O)NC.c1c(C[C@@H](C=O)NC)ccc(O)c1.C(O)[C@@H](C=O)NC.N(C)[C@H](C=O)Cc1ccccc1.C(CSC)[C@H](NC)C=O.N([C@@H](C(C)C)C=O)C.N(C)[C@H](C=O)CO.CN[C@H](C=O)C
pept1,C([C@H](NC)C=O)CCNC(N)=N.CN[C@H](C=O)C(C)C.CN[C@H](C=O)CC(C)C.CN[C@@H](CO)C=O.N([C@@H](Cc1ccc(O)cc1)C=O)C.c1ccccc1C[C@H](NC)C=O.C(=O)[C@H](C)NC.N(C)[C@@H](CCSC)C=O.CC(C)[C@H](NC)C=O.S(C)CC[C@H](NC)C=O.S(C)CC[C@@H](C=O)NC.OC[C@H](NC)C=O
pept1,c1c(O)ccc(C[C@@H](C=O)NC)c1.C(O)[C@H](NC)C=O.C(=O)[C@@H](NC)CC(C)C.[C@@H](C=O)(CO)NC.S(CC[C@@H](C=O)NC)C.CN[C@@H](CCSC)C=O.C([C@H](CCCNC(N)=N)NC)=O.[C@H](NC)(CCSC)C=O.C(C)([C@@H](C=O)NC)C.C(c1ccccc1)[C@H](NC)C=O.N([C@@H](C)C=O)C.C(C)([C@@H](C=O)NC)C
pept1,CN[C@H](C=O)CO.C(CSC)[C@H](NC)C=O.C([C@@H](C=O)NC)C(C)C.C(=O)[C@@H](NC)CCSC.Oc1ccc(C[C@H](NC)C=O)cc1.N(CCC[C@@H](C=O)NC)C(=N)N.[C@H](NC)(C(C)C)C=O.O=C[C@@H](NC)C.OC[C@@H](C=O)NC.c1cccc(C[C@@H](C=O)NC)c1.N(C)[C@H](C=O)C(C)C.CN[C@@H](CCSC)C=O
pept1,C(=O)[C@@H](NC)CCSC.N(C)[C@H](C=O)CCSC.[C@H](NC)(CCSC)C=O.[C@H](NC)(CO)C=O.c1cc(C[C@H](NC)C=O)ccc1O.N([C@@H](C(C)C)C=O)C.O=C[C@@H](NC)C.CC(C[C@H](NC)C=O)C.N(C)[C@H](C=O)CO.N(CCC[C@@H](C=O)NC)C(N)=N.c1cc(C[C@H](NC)C=O)ccc1.O=C[C@@H](NC)C(C)C
