ID,SMILES
pept1,CN[C@@H](C)C=O.CN[C@H](C=O)C(C)C.CN[C@H](C=O)C(C)C.CN[C@H](C=O)CC(C)C.CN[C@H](C=O)CCCNC(=N)N.CN[C@H](C=O)CCSC.CN[C@H](C=O)CCSC.CN[C@H](C=O)CCSC.CN[C@H](C=O)CO.CN[C@H](C=O)CO.CN[C@H](C=O)Cc1ccc(O)cc1.CN[C@H](C=O)Cc1ccccc1
pept1,[C@H](C=O)(NC)Cc1ccc(O)cc1.CC(C)[C@@H](C=O)NC.C([C@H](C)NC)=O.CN[C@H](C=O)Cc1ccccc1.C(=O)[C@@H](NC)CCCNC(N)=N.C(C[C@@H](C=O)NC)SC.CSCC[C@@H](C=O)NC.O=C[C@@H](NC)CO.S(CC[C@@H](C=O)NC)C.O=C[C@H](C(C)C)NC.C(C[C@H](NC)C=O)(C)C.C([C@H](CO)NC)=O
pept1,NC(=N)NCCC[C@@H](C=O)NC.C([C@@H](C=O)NC)O.[C@@H](CCSC)(NC)C=O.C(CSC)[C@H](NC)C=O.c1cc(C[C@@H](C=O)NC)ccc1O.CC(C)[C@H](NC)C=O.c1ccccc1C[C@@H](C=O)NC.O=C[C@@H](NC)CC(C)C.O=C[C@H](CO)NC.C(=O)[C@@H](NC)C(C)C.S(C)CC[C@H](NC)C=O.C(=O)[C@H](C)NC
pept1,C(C[C@@H](C=O)NC)(C)C.CN[C@H](C=O)Cc1ccc(O)cc1.C(=O)[C@@H](NC)CO.[C@H](NC)(C)C=O.[C@@H](NC)(C=O)CCSC.[C@@H](NC)(C=O)C(C)C.C(C[C@H](NC)C=O)SC.O=C[C@@H](NC)Cc1ccccc1.C(=O)[C@@H](NC)CCSC.O=C[C@@H](NC)CO.N([C@H](C=O)C(C)C)C.C(=O)[C@@H](NC)CCCNC(N)=N
pept1,C(=O)[C@@H](NC)CCSC.c1(O)ccc(C[C@H](NC)C=O)cc1.C(=O)[C@@H](NC)CC(C)C.N(C)[C@@H](C(C)C)C=O.S(C)CC[C@H](NC)C=O.N=C(N)NCCC[C@@H](C=O)NC.c1cccc(C[C@@H](C=O)NC)c1.CN[C@H](C=O)C.CC(C)[C@@H](C=O)NC.N(C)[C@H](C=O)CO.S(CC[C@@H](C=O)NC)C.C(=O)[C@@H](NC)CO
pept1,C(C)([C@@H](C=O)NC)C.N(C)[C@@H](CO)C=O.C(NC(N)=N)CC[C@@H](C=O)NC.O=C[C@@H](NC)C.CC(C)C[C@H](NC)C=O.c1(O)ccc(C[C@H](NC)C=O)cc1.c1(C[C@H](NC)C=O)ccccc1.C([C@H](NC)C=O)(C)C.C([C@@H](NC)CCSC)=O.C([C@@H](C=O)NC)O.CSCC[C@H](NC)C=O.C(=O)[C@H](CCSC)NC
pept1,C(=O)[C@@H](NC)C(C)C.CN[C@H](C=O)CCCNC(N)=N.N(C)[C@H](C=O)CC(C)C.c1cc(C[C@H](NC)C=O)ccc1O.C(=O)[C@H](CO)NC.C(=O)[C@@H](NC)Cc1ccccc1.C(=O)[C@H](CO)NC.N([C@H](C=O)CCSC)C.[C@H](NC)(C(C)C)C=O.C([C@H](NC)C=O)CSC.C(CSC)[C@H](NC)C=O.N([C@@H](C)C=O)C
pept1,C(=O)[C@H](C(C)C)NC.CSCC[C@H](NC)C=O.c1(O)ccc(C[C@H](NC)C=O)cc1.N(C)[C@H](C=O)CCSC.N(C)[C@H](C=O)C(C)C.C([C@H](NC)C=O)CCNC(N)=N.CN[C@@H](CO)C=O.O=C[C@H](C)NC.CN[C@H](C=O)CCSC.C([C@@H](NC)CC(C)C)=O.CN[C@@H](Cc1ccccc1)C=O.CN[C@H](C=O)CO
pept1,O=C[C@H](C(C)C)NC.CN[C@H](C=O)Cc1ccc(O)cc1.C([C@@H](NC)CO)=O.O=C[C@@H](NC)CCSC.O=C[C@@H](NC)Cc1ccccc1.N=C(N)NCCC[C@@H](C=O)NC.C(C[C@H](NC)C=O)SC.O=C[C@H](C)NC.N([C@H](C=O)CC(C)C)C.O=C[C@H](CO)NC.C([C@H](NC)C=O)(C)C.C(CSC)[C@H](NC)C=O
pept1,O=C[C@@H](NC)Cc1ccccc1.N([C@@H](C)C=O)C.[C@H](NC)(C(C)C)C=O.[C@H](CCCNC(N)=N)(C=O)NC.O=C[C@H](CO)NC.C([C@@H](C=O)NC)CSC.[C@H](NC)(Cc1ccc(O)cc1)C=O.CN[C@H](C=O)CCSC.OC[C@@H](C=O)NC.N([C@H](C=O)CC(C)C)C.CN[C@H](C=O)C(C)C.C([C@H](CCSC)NC)=O
pept1,CSCC[C@@H](C=O)NC.c1cc(C[C@H](NC)C=O)ccc1O.CN[C@H](C=O)CO.O=C[C@H](CO)NC.C(C)([C@H](NC)C=O)C.CN[C@@H](CCCNC(N)=N)C=O.N([C@H](C=O)C(C)C)C.O=C[C@H](CC(C)C)NC.C([C@H](NC)C=O)CSC.CN[C@H](C=O)Cc1ccccc1.N([C@@H](CCSC)C=O)C.O=C[C@H](C)NC
pept1,NC(=N)NCCC[C@@H](C=O)NC.c1c(C[C@H](NC)C=O)cccc1.O=C[C@@H](NC)CO.CN[C@H](C=O)C(C)C.C(=O)[C@@H](NC)C(C)C.C(O)[C@H](NC)C=O.C([C@@H](C=O)NC)CSC.CN[C@H](C=O)CC(C)C.N(C)[C@@H](CCSC)C=O.C([C@@H](NC)CCSC)=O.c1c(O)ccc(C[C@@H](C=O)NC)c1.CN[C@H](C=O)C
pept1,[C@@H](C=O)(CO)NC.C(SC)C[C@H](NC)C=O.CN[C@H](C=O)CCSC.C(C[C@H](NC)C=O)(C)C.C([C@H](C)NC)=O.C(=O)[C@H](Cc1ccc(O)cc1)NC.CN[C@H](C=O)C(C)C.N(C)[C@@H](CO)C=O.C([C@H](CCCNC(=N)N)NC)=O.c1(C[C@H](NC)C=O)ccccc1.C([C@H](NC)C=O)(C)C.C([C@@H](C=O)NC)CSC
pept1,[C@@H](NC)(C=O)Cc1ccc(O)cc1.O=C[C@H](C(C)C)NC.CSCC[C@H](NC)C=O.N(CCC[C@H](NC)C=O)C(N)=N.CC([C@@H](C=O)NC)C.c1cc(C[C@H](NC)C=O)ccc1.O=C[C@H](CO)NC.O=C[C@H](C)NC.C(=O)[C@H](CCSC)NC.O=C[C@H](CC(C)C)NC.O=C[C@H](CCSC)NC.N([C@@H](CO)C=O)C
pept1,N([C@@H](Cc1ccc(O)cc1)C=O)C.C([C@@H](NC)C(C)C)=O.c1cccc(C[C@H](NC)C=O)c1.N([C@H](C=O)CCSC)C.N(C)[C@H](C=O)CCSC.C(=O)[C@@H](NC)CCCNC(=N)N.N(C)[C@H](C=O)C(C)C.C(=O)[C@@H](NC)CC(C)C.C(=O)[C@@H](NC)CCSC.[C@@H](NC)(C=O)CO.C([C@@H](NC)C)=O.N(C)[C@H](C=O)CO
pept1,CC(C)C[C@H](NC)C=O.N(C)[C@H](C=O)CO.O=C[C@H](Cc1ccccc1)NC.CSCC[C@@H](C=O)NC.N(C)[C@H](C=O)C(C)C.[C@H](C)(C=O)NC.N=C(NCCC[C@@H](C=O)NC)N.C(c1ccc(O)cc1)[C@H](NC)C=O.CN[C@H](C=O)C(C)C.O=C[C@@H](NC)CCSC.[C@H](C=O)(NC)CO.O=C[C@H](CCSC)NC
pept1,O=C[C@H](CCSC)NC.c1(C[C@H](NC)C=O)ccc(O)cc1.N([C@@H](C(C)C)C=O)C.O=C[C@H](CCSC)NC.C(=O)[C@H](CO)NC.C([C@@H](NC)C)=O.c1ccccc1C[C@H](NC)C=O.OC[C@@H](C=O)NC.C([C@@H](NC)CCSC)=O.N(C(N)=N)CCC[C@@H](C=O)NC.N(C)[C@H](C=O)C(C)C.C(C(C)C)[C@@H](C=O)NC
pept1,O=C[C@@H](NC)Cc1ccc(O)cc1.[C@H](C=O)(NC)C.O=C[C@H](CO)NC.[C@H](C=O)(NC)CCSC.C([C@H](NC)C=O)O.c1cc(C[C@@H](C=O)NC)ccc1.C([C@H](CC(C)C)NC)=O.N(C)[C@H](C=O)CCSC.N(C(N)=N)CCC[C@@H](C=O)NC.CN[C@H](C=O)C(C)C.N([C@H](C=O)C(C)C)C.S(C)CC[C@H](NC)C=O
pept1,CC([C@H](NC)C=O)C.c1cccc(C[C@H](NC)C=O)c1.N(C)[C@H](C=O)CCSC.C([C@@H](C=O)NC)CSC.CN[C@H](C=O)CCSC.N(C)[C@@H](CC(C)C)C=O.CN[C@@H](Cc1ccc(O)cc1)C=O.CN[C@H](C=O)C.CN[C@@H](CO)C=O.N(C)[C@H](C=O)C(C)C.N=C(N)NCCC[C@H](NC)C=O.C(O)[C@H](NC)C=O
pept1,CN[C@@H](CCSC)C=O.c1cc(C[C@@H](C=O)NC)ccc1O.O=C[C@H](CO)NC.C([C@H](CC(C)C)NC)=O.O=C[C@H](CCCNC(N)=N)NC.[C@H](C=O)(NC)C(C)C.O=C[C@@H](NC)C.C(C)([C@@H](C=O)NC)C.O=C[C@H](CCSC)NC.C([C@@H](NC)CO)=O.c1ccc(C[C@H](NC)C=O)cc1.CN[C@@H](CCSC)C=O
pept1,CN[C@H](C=O)CCSC.C(SC)C[C@@H](C=O)NC.C([C@H](C(C)C)NC)=O.N(CCC[C@H](NC)C=O)C(N)=N.CN[C@H](C=O)CC(C)C.OC[C@H](NC)C=O.[C@H](C=O)(NC)C.c1ccc(C[C@H](NC)C=O)cc1.c1cc(O)ccc1C[C@@H](C=O)NC.C(C[C@H](NC)C=O)SC.[C@@H](NC)(C=O)C(C)C.O=C[C@H](CO)NC
pept1,OC[C@H](NC)C=O.c1(C[C@@H](C=O)NC)ccccc1.c1c(O)ccc(C[C@@H](C=O)NC)c1.C(=O)[C@H](CC(C)C)NC.CN[C@@H](CCCNC(N)=N)C=O.[C@H](NC)(C(C)C)C=O.[C@H](C=O)(NC)CCSC.C[C@@H](C=O)NC.CC(C)[C@@H](C=O)NC.OC[C@@H](C=O)NC.C(CSC)[C@@H](C=O)NC.CSCC[C@@H](C=O)NC
pept1,CN[C@@H](C(C)C)C=O.CN[C@@H](CCSC)C=O.CN[C@@H](Cc1ccccc1)C=O.CC(C)[C@@H](C=O)NC.CN[C@@H](CCSC)C=O.N(CCC[C@@H](C=O)NC)C(=N)N.N(C)[C@H](C=O)CCSC.O=C[C@@H](NC)Cc1ccc(O)cc1.O=C[C@@H](NC)CC(C)C.C(=O)[C@@H](NC)CO.C(=O)[C@H](C)NC.N([C@H](C=O)CO)C
pept1,CSCC[C@@H](C=O)NC.c1cccc(C[C@@H](C=O)NC)c1.C(CSC)[C@@H](C=O)NC.N(C)[C@H](C=O)C(C)C.O=C[C@@H](NC)C(C)C.C(CCNC(N)=N)[C@H](NC)C=O.[C@H](CO)(C=O)NC.CC(C[C@H](NC)C=O)C.C[C@H](NC)C=O.C(C[C@H](NC)C=O)SC.C(c1ccc(O)cc1)[C@H](NC)C=O.N(C)[C@H](C=O)CO
pept1,CN[C@H](C=O)C(C)C.C(CSC)[C@@H](C=O)NC.CN[C@H](C=O)Cc1ccccc1.C(C[C@@H](C=O)NC)SC.[C@H](CC(C)C)(C=O)NC.CN[C@H](C=O)C(C)C.O=C[C@@H](NC)CCCNC(N)=N.C([C@H](NC)C=O)c1ccc(O)cc1.[C@H](CCSC)(C=O)NC.C(=O)[C@H](CO)NC.CN[C@@H](CO)C=O.C(=O)[C@H](C)NC
pept1,C([C@H](NC)C=O)C(C)C.C([C@H](CCCNC(=N)N)NC)=O.C([C@@H](NC)CO)=O.C([C@@H](NC)CCSC)=O.CN[C@H](C=O)CCSC.c1(C[C@H](NC)C=O)ccccc1.C([C@@H](C=O)NC)O.S(CC[C@H](NC)C=O)C.CC(C)[C@@H](C=O)NC.O=C[C@@H](NC)Cc1ccc(O)cc1.C[C@H](NC)C=O.C([C@H](NC)C=O)(C)C
pept1,c1c(C[C@H](NC)C=O)cccc1.c1c(C[C@H](NC)C=O)ccc(O)c1.[C@@H](C=O)(CCCNC(=N)N)NC.CN[C@H](C=O)C(C)C.O=C[C@@H](NC)C(C)C.C([C@@H](NC)CCSC)=O.C(C)(C[C@@H](C=O)NC)C.N([C@H](C=O)CCSC)C.C(=O)[C@H](C)NC.[C@H](C=O)(NC)CO.CN[C@@H](CCSC)C=O.C(O)[C@H](NC)C=O
pept1,O=C[C@H](C(C)C)NC.S(CC[C@@H](C=O)NC)C.N(C)[C@@H](Cc1ccccc1)C=O.CN[C@H](C=O)CC(C)C.CC(C)[C@@H](C=O)NC.C([C@@H](NC)C)=O.C(=O)[C@@H](NC)CCSC.[C@H](C=O)(NC)CO.O=C[C@H](CO)NC.C(CSC)[C@H](NC)C=O.N=C(N)NCCC[C@H](NC)C=O.c1cc(C[C@H](NC)C=O)ccc1O
pept1,C(C[C@H](NC)C=O)SC.C(=O)[C@H](Cc1ccc(O)cc1)NC.O=C[C@@H](NC)CO.O=C[C@H](CCCNC(N)=N)NC.CC([C@@H](C=O)NC)C.C([C@H](NC)C=O)CSC.CN[C@@H](CO)C=O.C([C@@H](C=O)NC)CSC.O=C[C@@H](NC)C.c1cccc(C[C@@H](C=O)NC)c1.[C@@H](C=O)(CC(C)C)NC.C([C@@H](NC)C(C)C)=O
pept1,[C@H](C=O)(NC)CO.N(C)[C@@H](CC(C)C)C=O.CN[C@H](C=O)CCSC.C([C@@H](NC)CCCNC(N)=N)=O.CN[C@H](C=O)C(C)C.[C@@H](NC)(C=O)Cc1ccc(O)cc1.N([C@H](C=O)CO)C.[C@@H](NC)(C=O)C(C)C.S(CC[C@H](NC)C=O)C.c1ccccc1C[C@H](NC)C=O.S(CC[C@@H](C=O)NC)C.C(=O)[C@@H](NC)C
pept1,CC([C@@H](C=O)NC)C.[C@@H](CCSC)(NC)C=O.C([C@@H](NC)C)=O.C(=O)[C@@H](NC)CCSC.O=C[C@@H](NC)Cc1ccccc1.C(CSC)[C@@H](C=O)NC.O=C[C@@H](NC)Cc1ccc(O)cc1.OC[C@@H](C=O)NC.CN[C@@H](CC(C)C)C=O.N([C@H](C=O)CO)C.O=C[C@H](CCCNC(N)=N)NC.CC(C)[C@H](NC)C=O
pept1,O=C[C@@H](NC)CCSC.c1ccccc1C[C@@H](C=O)NC.N(C)[C@@H](CCCNC(=N)N)C=O.[C@H](CCSC)(C=O)NC.C([C@@H](NC)CO)=O.N([C@H](C=O)C)C.[C@H](C=O)(NC)CC(C)C.O=C[C@@H](NC)C(C)C.CN[C@@H](CO)C=O.S(CC[C@H](NC)C=O)C.O=C[C@H](Cc1ccc(O)cc1)NC.CC([C@@H](C=O)NC)C
pept1,O=C[C@@H](NC)Cc1ccccc1.c1cc(O)ccc1C[C@H](NC)C=O.N(C(N)=N)CCC[C@H](NC)C=O.C[C@H](NC)C=O.O=C[C@H](CO)NC.[C@@H](C(C)C)(NC)C=O.CSCC[C@H](NC)C=O.C(C)([C@@H](C=O)NC)C.[C@H](NC)(CCSC)C=O.[C@H](C=O)(NC)CO.N([C@@H](CCSC)C=O)C.C(C)(C)C[C@@H](C=O)NC
pept1,c1cc(O)ccc1C[C@H](NC)C=O.C([C@H](CCCNC(N)=N)NC)=O.c1c(C[C@@H](C=O)NC)cccc1.C[C@H](NC)C=O.CC(C[C@@H](C=O)NC)C.N(C)[C@@H](C(C)C)C=O.N(C)[C@H](C=O)CCSC.[C@@H](C=O)(CCSC)NC.N([C@@H](CCSC)C=O)C.CN[C@H](C=O)C(C)C.OC[C@H](NC)C=O.[C@H](NC)(CO)C=O
pept1,CN[C@@H](CCSC)C=O.[C@H](C=O)(NC)C(C)C.[C@H](C=O)(NC)CC(C)C.CN[C@H](C=O)CCCNC(=N)N.C([C@H](Cc1ccc(O)cc1)NC)=O.OC[C@@H](C=O)NC.C(c1ccccc1)[C@@H](C=O)NC.C[C@H](NC)C=O.[C@@H](NC)(C=O)CCSC.C([C@@H](C=O)NC)(C)C.O=C[C@@H](NC)CO.CN[C@H](C=O)CCSC
pept1,CC(C)[C@H](NC)C=O.[C@H](C(C)C)(C=O)NC.C([C@H](NC)C=O)O.C([C@@H](NC)Cc1ccc(O)cc1)=O.CN[C@H](C=O)C.C([C@@H](NC)CCSC)=O.[C@@H](CO)(NC)C=O.NC(NCCC[C@@H](C=O)NC)=N.[C@@H](NC)(C=O)CCSC.N([C@@H](CC(C)C)C=O)C.[C@@H](NC)(C=O)CCSC.O=C[C@H](Cc1ccccc1)NC
pept1,O=C[C@H](CO)NC.[C@H](C=O)(NC)CO.CN[C@H](C=O)CC(C)C.c1cccc(C[C@H](NC)C=O)c1.Oc1ccc(C[C@@H](C=O)NC)cc1.CN[C@H](C=O)CCSC.CN[C@@H](CCCNC(=N)N)C=O.N(C)[C@H](C=O)CCSC.C(=O)[C@H](CCSC)NC.CN[C@@H](C)C=O.CN[C@@H](C(C)C)C=O.N([C@@H](C(C)C)C=O)C
